Local time,Open,High,Low,Close,Volume
31.12.2020 01:00:00.000 GMT+0100,221.298,222.978,219.667,222.397,533897500000
04.01.2021 01:00:00.000 GMT+0100,222.297,222.437,214.817,217.747,1177485000000
05.01.2021 01:00:00.000 GMT+0100,217.338,218.518,215.728,217.798,649520000000
06.01.2021 01:00:00.000 GMT+0100,212.208,216.468,211.948,212.128,1092410000000
07.01.2021 01:00:00.000 GMT+0100,213.928,219.328,213.667,218.168,348703093750
08.01.2021 01:00:00.000 GMT+0100,218.558,220.558,217.017,219.518,9394700195.3125
11.01.2021 01:00:00.000 GMT+0100,218.275,218.888,216.707,217.578,8542962890.625
12.01.2021 01:00:00.000 GMT+0100,216.548,217.067,213.297,214.828,7717950683.5938
13.01.2021 01:00:00.000 GMT+0100,213.997,216.748,213.927,216.348,6224910156.25
14.01.2021 01:00:00.000 GMT+0100,215.597,217.447,212.728,213.038,6882478027.3438
15.01.2021 01:00:00.000 GMT+0100,213.398,214.487,212.017,212.567,8718931640.625
19.01.2021 01:00:00.000 GMT+0100,213.648,216.967,212.628,216.217,6222275878.9063
20.01.2021 01:00:00.000 GMT+0100,217.798,225.768,217.277,224.338,6951679687.5
21.01.2021 01:00:00.000 GMT+0100,224.398,226.288,222.397,224.828,6121451660.1563
22.01.2021 01:00:00.000 GMT+0100,226.898,230.048,225.667,225.808,6634475097.6563
25.01.2021 01:00:00.000 GMT+0100,228.997,229.758,224.218,229.327,10032203125
26.01.2021 01:00:00.000 GMT+0100,231.648,234.158,230.048,232.478,6550732421.875
27.01.2021 01:00:00.000 GMT+0100,237.207,240.427,230.107,232.888,10714183593.75
28.01.2021 01:00:00.000 GMT+0100,235.408,242.627,235.067,238.767,8485953125
29.01.2021 01:00:00.000 GMT+0100,235.598,237.987,231.358,232.207,12177361328.125
01.02.2021 01:00:00.000 GMT+0100,235.068,242.478,232.437,239.357,7884902343.75
02.02.2021 01:00:00.000 GMT+0100,241.077,242.308,238.687,239.378,5391409179.6875
03.02.2021 01:00:00.000 GMT+0100,239.407,245.068,239.267,242.937,5388877929.6875
04.02.2021 01:00:00.000 GMT+0100,242.498,243.178,240.347,241.777,4787417480.4688
05.02.2021 01:00:00.000 GMT+0100,241.997,243.248,240.407,242.198,4558230957.0313
08.02.2021 01:00:00.000 GMT+0100,243.198,243.588,240.797,242.408,4176182617.1875
09.02.2021 01:00:00.000 GMT+0100,241.788,244.747,241.358,243.667,3377528076.1719
10.02.2021 01:00:00.000 GMT+0100,244.297,245.898,240.897,242.808,7282682617.1875
11.02.2021 01:00:00.000 GMT+0100,244.527,245.108,242.168,244.398,5347782714.8438
12.02.2021 01:00:00.000 GMT+0100,243.977,245.258,242.718,244.987,3691711181.6406
16.02.2021 01:00:00.000 GMT+0100,244.998,246.088,242.898,243.418,5706308593.75
17.02.2021 01:00:00.000 GMT+0100,241.107,244.268,240.908,244.187,4907622070.3125
18.02.2021 01:00:00.000 GMT+0100,241.758,243.897,240.847,243.777,5343685546.875
19.02.2021 01:00:00.000 GMT+0100,243.708,243.758,240.177,240.817,7068051269.5313
22.02.2021 01:00:00.000 GMT+0100,237.337,237.858,232.397,234.498,8537235351.5625
23.02.2021 01:00:00.000 GMT+0100,230.158,234.817,228.718,233.218,13031251953.125
24.02.2021 01:00:00.000 GMT+0100,229.917,235.178,228.998,234.417,10679940429.6875
25.02.2021 01:00:00.000 GMT+0100,231.897,234.538,227.868,228.878,15574373046.875
26.02.2021 01:00:00.000 GMT+0100,231.378,235.337,229.537,231.998,13521071289.0625
01.03.2021 01:00:00.000 GMT+0100,235.598,237.447,233.117,236.317,6462162597.6563
02.03.2021 01:00:00.000 GMT+0100,236.998,237.178,233.437,233.868,9399656250
03.03.2021 01:00:00.000 GMT+0100,232.218,233.488,227.277,227.457,12416065429.6875
04.03.2021 01:00:00.000 GMT+0100,226.787,232.478,224.247,226.827,17066414062.5
05.03.2021 01:00:00.000 GMT+0100,228.908,233.257,226.438,231.507,17387271484.375
08.03.2021 01:00:00.000 GMT+0100,231.117,233.358,227.077,227.408,16566050781.25
09.03.2021 01:00:00.000 GMT+0100,232.438,235.378,231.748,233.678,10031270507.8125
10.03.2021 01:00:00.000 GMT+0100,236.998,236.998,232.027,232.387,15082592773.4375
11.03.2021 01:00:00.000 GMT+0100,234.732,239.148,234.357,237.117,9760031250
12.03.2021 01:00:00.000 GMT+0100,233.747,235.768,233.217,235.768,9877381835.9375
15.03.2021 01:00:00.000 GMT+0100,234.948,235.008,231.797,234.628,8464704101.5625
16.03.2021 01:00:00.000 GMT+0100,236.288,240.048,235.577,237.687,10416903320.3125
17.03.2021 01:00:00.000 GMT+0100,235.908,238.538,233.227,237.058,12700793945.3125
18.03.2021 01:00:00.000 GMT+0100,231.998,234.148,230.318,230.718,12023131835.9375
19.03.2021 01:00:00.000 GMT+0100,230.698,232.428,229.337,229.878,11489821289.0625
22.03.2021 01:00:00.000 GMT+0100,230.368,236.888,230.007,235.948,8573833984.375
23.03.2021 01:00:00.000 GMT+0100,236.997,241.037,236.997,237.438,10125241210.9375
24.03.2021 01:00:00.000 GMT+0100,237.727,237.927,235.308,235.378,11987850585.9375
25.03.2021 01:00:00.000 GMT+0100,234.998,236.918,231.557,232.267,14182480468.75
26.03.2021 01:00:00.000 GMT+0100,231.518,236.687,231.497,236.357,12044307617.1875
29.03.2021 02:00:00.000 GMT+0200,236.668,236.687,231.867,235.218,12072635742.1875
30.03.2021 02:00:00.000 GMT+0200,233.427,233.758,231.097,232.227,9008058593.75
