Local time,Open,High,Low,Close,Volume
03.05.2021 02:00:00.000 GMT+0200,253.226,254.337,244.696,252.377,36058057617.1876
10.05.2021 02:00:00.000 GMT+0200,250.617,251.707,238.057,248.036,38245732910.156296
17.05.2021 02:00:00.000 GMT+0200,246.437,248.287,238.646,245.157,34379426757.8126
24.05.2021 02:00:00.000 GMT+0200,247.677,252.897,247.457,249.797,20942770263.672
31.05.2021 02:00:00.000 GMT+0200,251.227,251.637,242.997,250.757,19465766845.7032
07.06.2021 02:00:00.000 GMT+0200,249.686,258.477,249.686,257.727,23506105957.0314
14.06.2021 02:00:00.000 GMT+0200,257.827,262.287,254.397,259.116,29294311523.4376
21.06.2021 02:00:00.000 GMT+0200,259.496,267.837,257.887,264.967,25764937011.7189
28.06.2021 02:00:00.000 GMT+0200,266.116,277.977,265.857,277.476,19379670166.0158
05.07.2021 02:00:00.000 GMT+0200,277.846,280.687,274.247,277.786,23577094238.2814
12.07.2021 02:00:00.000 GMT+0200,278.896,284.077,276.576,280.746,31289224121.0939
19.07.2021 02:00:00.000 GMT+0200,278.897,289.956,275.206,289.646,29625548339.8438
26.07.2021 02:00:00.000 GMT+0200,288.606,290.116,282.917,285.046,33411860839.8439
02.08.2021 02:00:00.000 GMT+0200,286.296,289.607,283.706,289.346,29543546386.7188
09.08.2021 02:00:00.000 GMT+0200,289.746,292.886,285.196,292.787,23601836181.6407
16.08.2021 02:00:00.000 GMT+0200,292.686,305.817,288.307,304.256,39070753906.25
23.08.2021 02:00:00.000 GMT+0200,303.107,305.617,296.816,299.627,23334808837.8907
30.08.2021 02:00:00.000 GMT+0200,300.777,305.167,300.176,301.097,23776765136.7189
06.09.2021 02:00:00.000 GMT+0200,300.727,302.107,295.366,295.807,24381576660.1563
13.09.2021 02:00:00.000 GMT+0200,297.566,305.287,294.086,299.777,36372599609.3751
20.09.2021 02:00:00.000 GMT+0200,296.517,300.886,289.506,299.297,43683960937.5
27.09.2021 02:00:00.000 GMT+0200,296.096,296.447,281.306,289.017,48936658691.406296
04.10.2021 02:00:00.000 GMT+0200,287.216,296.636,280.227,294.746,40743388183.5939
11.10.2021 02:00:00.000 GMT+0200,292.897,304.437,292.316,303.996,31501471679.6877
18.10.2021 02:00:00.000 GMT+0200,303.236,311.067,302.626,308.926,26706974609.3751
25.10.2021 02:00:00.000 GMT+0200,309.067,331.667,306.436,331.457,35175935058.593796
01.11.2021 01:00:00.000 GMT+0100,331.157,338.767,326.357,335.997,27924134765.6251
08.11.2021 01:00:00.000 GMT+0100,337.216,338.396,329.896,336.657,27411484375.0002
15.11.2021 01:00:00.000 GMT+0100,337.386,345.076,334.017,343.297,24836385253.9064
22.11.2021 01:00:00.000 GMT+0100,344.466,349.617,328.096,330.936,26800829589.8439
29.11.2021 01:00:00.000 GMT+0100,334.686,339.267,318.026,323.027,54915871582.031296
06.12.2021 01:00:00.000 GMT+0100,323.597,342.957,319.196,342.367,31788333045.9596
13.12.2021 01:00:00.000 GMT+0100,340.487,343.756,317.236,323.316,49385520507.8125
20.12.2021 01:00:00.000 GMT+0100,319.896,336.377,317.576,335.026,30251393066.4063
27.12.2021 01:00:00.000 GMT+0100,335.496,344.266,335.396,336.137,26769520996.0938
03.01.2022 01:00:00.000 GMT+0100,335.106,337.696,310.077,313.997,47755240234.375
10.01.2022 01:00:00.000 GMT+0100,309.377,323.386,303.746,310.266,56999263671.875
17.01.2022 01:00:00.000 GMT+0100,304.047,313.857,295.596,295.606,51234432617.1875
24.01.2022 01:00:00.000 GMT+0100,291.997,308.427,276.016,308.117,81851487304.6875
31.01.2022 01:00:00.000 GMT+0100,308.897,315.067,299.956,306.267,72345808593.75
07.02.2022 01:00:00.000 GMT+0100,305.937,311.897,294.237,294.896,76895565429.6875
14.02.2022 01:00:00.000 GMT+0100,293.617,300.856,286.296,287.786,69092297851.5625
21.02.2022 01:00:00.000 GMT+0100,284.856,297.566,271.506,297.357,73002245117.1875
28.02.2022 01:00:00.000 GMT+0100,293.707,302.906,287.136,288.647,80707221679.6875
07.03.2022 01:00:00.000 GMT+0100,288.286,289.656,269.987,279.566,77594366210.9375
14.03.2022 01:00:00.000 GMT+0100,280.137,300.976,275.806,299.987,69698298828.125
21.03.2022 01:00:00.000 GMT+0100,298.497,305.446,294.886,303.746,60166380859.375
28.03.2022 02:00:00.000 GMT+0200,303.496,315.927,303.496,309.206,53221166015.625
04.04.2022 02:00:00.000 GMT+0200,310.037,315.077,296.216,297.077,65267489257.8125
11.04.2022 02:00:00.000 GMT+0200,291.267,292.597,279.316,279.927,49180544921.875
18.04.2022 02:00:00.000 GMT+0200,278.717,293.287,273.396,273.767,61057000976.5625
25.04.2022 02:00:00.000 GMT+0200,273.286,290.947,269.996,277.236,78116580078.125
02.05.2022 02:00:00.000 GMT+0200,277.667,290.836,271.256,274.926,92802906250
09.05.2022 02:00:00.000 GMT+0200,269.496,273.707,250.016,260.937,103040883789.0625
16.05.2022 02:00:00.000 GMT+0200,259.507,268.297,246.396,252.516,83034108398.4375
23.05.2022 02:00:00.000 GMT+0200,254.996,273.117,253.376,272.987,71770797851.5625
30.05.2022 02:00:00.000 GMT+0200,272.356,277.656,261.557,269.907,60590972656.25
06.06.2022 02:00:00.000 GMT+0200,272.097,274.167,252.806,252.877,70012374023.4375
13.06.2022 02:00:00.000 GMT+0200,245.107,255.246,241.496,247.907,84398377929.6875
20.06.2022 02:00:00.000 GMT+0200,249.997,267.827,249.496,267.556,47442041015.625
27.06.2022 02:00:00.000 GMT+0200,267.997,268.277,252.887,259.307,71958154296.875
04.07.2022 02:00:00.000 GMT+0200,255.596,269.046,254.706,267.516,48077421875
11.07.2022 02:00:00.000 GMT+0200,264.996,266.507,245.916,256.485,68393315429.6875
18.07.2022 02:00:00.000 GMT+0200,259.406,265.297,253.286,260.236,54245362304.6875
25.07.2022 02:00:00.000 GMT+0200,260.916,281.857,249.556,280.446,49653734375
01.08.2022 02:00:00.000 GMT+0200,277.817,283.727,272.336,282.797,54609679687.5
08.08.2022 02:00:00.000 GMT+0200,283.016,291.857,277.576,291.676,39039274902.343796
15.08.2022 02:00:00.000 GMT+0200,290.816,294.157,285.546,286.047,31374218261.718998
22.08.2022 02:00:00.000 GMT+0200,281.807,282.396,267.996,268.086,21439657302.8565
29.08.2022 02:00:00.000 GMT+0200,265.636,267.297,254.466,255.476,865281600.9520999
05.09.2022 02:00:00.000 GMT+0200,256.097,265.167,251.916,264.337,604123199.4629
12.09.2022 02:00:00.000 GMT+0200,265.507,267.407,242.056,244.597,817256408.6915
19.09.2022 02:00:00.000 GMT+0200,242.046,247.617,235.186,237.887,901648788.4520999
26.09.2022 02:00:00.000 GMT+0200,237.227,242.306,232.806,232.837,1078052383.4229
03.10.2022 02:00:00.000 GMT+0200,235.636,250.567,233.156,234.227,945688796.9970999
10.10.2022 02:00:00.000 GMT+0200,233.297,237.197,219.126,228.686,1095392395.0196
17.10.2022 02:00:00.000 GMT+0200,235.867,242.847,234.256,241.977,817777206.4209
24.10.2022 02:00:00.000 GMT+0200,242.997,250.896,225.776,235.766,817111190.7958
31.10.2022 01:00:00.000 GMT+0100,233.827,235.676,213.416,221.387,894200408.9355
07.11.2022 01:00:00.000 GMT+0100,221.987,247.967,221.276,246.907,853987213.1346
14.11.2022 01:00:00.000 GMT+0100,242.086,246.607,237.656,241.227,664652404.7853
21.11.2022 01:00:00.000 GMT+0100,241.287,248.666,240.646,247.607,398510391.2353
28.11.2022 01:00:00.000 GMT+0100,245.696,256.087,238.196,254.747,578807998.6572
05.12.2022 01:00:00.000 GMT+0100,251.596,253.797,242.156,245.297,612254402.1608
12.12.2022 01:00:00.000 GMT+0100,247.596,263.877,243.536,244.436,698433593.7500001
19.12.2022 01:00:00.000 GMT+0100,244.966,245.597,233.836,238.586,725320785.5224
26.12.2022 01:00:00.000 GMT+0100,238.646,241.917,234.197,239.736,573219589.2334
02.01.2023 01:00:00.000 GMT+0100,243.037,245.716,219.346,224.716,434869198.7990999
